Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
10:08:07,2022-12-12,ACC497273,ACC554736,-3569.986788203888,UK pounds,UK pounds,UK,UK,Cheque,1.0,Normal_Small_Fan_Out
01:31:18,2023-03-13,ACC997266,ACC748364,-4550.031773499509,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
14:58:02,2023-04-24,ACC273940,ACC953814,-1054.815664490225,UK pounds,Indian rupee,UK,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
14:04:14,2022-10-07,1216395576.0,8153976306.0,1497.61,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:55:59,2022-10-07,390418862.0,5281798118.0,142.96,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
10:35:54,2022-10-07,9139420948.0,4473064900.0,1877.56,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
12:32:07,2022-06-27,ACC282247,ACC538641,-6485.525833880661,UK pounds,Naira,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
15:06:58,2022-05-19,ACC743196,ACC116364,-5736.029509829411,UK pounds,UK pounds,UK,UK,Cheque,1.0,Normal_Small_Fan_Out
11:40:02,2022-01-10,ACC460265,ACC522499,-5349.975015765217,UK pounds,UK pounds,UK,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
10:44:56,2022-10-07,675669049.0,8956282059.0,4573.57,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
09:13:53,2022-09-01,ACC264257,ACC673200,2653.975889599913,UK pounds,Naira,Japan,UK,Cross-border,1.0,Normal_Small_Fan_Out
17:06:50,2022-09-04,ACC434718,ACC623226,5219.096160265418,UK pounds,UK pounds,UK,Mexico,Cross-border,1.0,Normal_Small_Fan_Out
15:58:56,2022-10-07,3999974293.0,3267453579.0,1817.2,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
13:09:03,2022-10-07,6086421020.0,6624920676.0,6142.01,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
15:09:40,2022-10-07,6465379597.0,9010121018.0,478.52,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
16:21:10,2022-10-07,2346173592.0,6855935396.0,11988.07,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
16:43:23,2022-10-07,4995379766.0,1431561040.0,5980.67,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
14:13:09,2022-10-07,9629713976.0,8172080174.0,4897.97,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
11:34:00,2022-10-07,4409483858.0,7721337824.0,875.92,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
12:22:29,2022-10-07,4102781928.0,5124936865.0,3488.57,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
12:56:08,2022-10-07,9762796943.0,1493436023.0,7918.87,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
13:37:54,2022-10-07,6465569488.0,9110195020.0,895.31,UK pounds,US dollar,UK,USA,Cross-border,0.0,Normal_Small_Fan_Out
22:56:45,2022-04-02,ACC806193,ACC614067,-1213.6700215780002,Yen,Indian rupee,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
16:48:27,2022-10-07,3709430533.0,8716511495.0,9694.76,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
15:11:22,2022-10-07,2300229268.0,4733745386.0,16444.82,Turkish lira,UK pounds,Turkey,UK,Cross-border,0.0,Normal_Small_Fan_Out
19:37:42,2023-12-20,ACC755563,ACC890211,8280.208041523678,UK pounds,Naira,UK,USA,Cash Deposit,1.0,Normal_Small_Fan_Out
00:27:17,2023-03-07,ACC142585,ACC767537,505.41373629971713,UK pounds,UK pounds,UK,India,Cross-border,1.0,Normal_Small_Fan_Out
15:25:03,2022-10-07,6807985494.0,7389492571.0,2883.84,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
03:13:16,2022-09-15,ACC552331,ACC181993,-3619.973823257085,UK pounds,Mexican Peso,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
07:15:29,2022-08-18,ACC925415,ACC574527,3355.817256560625,Yen,UK pounds,UK,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
12:29:55,2022-10-07,2668490608.0,6128849878.0,1154.66,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
00:51:19,2022-09-11,ACC488598,ACC954785,-4718.344655567859,UK pounds,UK pounds,UK,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
18:55:43,2022-11-07,ACC316363,ACC380168,11870.544624207265,UK pounds,Indian rupee,UK,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
12:01:02,2022-10-07,5020435831.0,830689913.0,2814.52,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
11:36:20,2022-10-07,3941982399.0,7542072066.0,2210.55,UK pounds,Indian rupee,UK,India,Cross-border,0.0,Normal_Small_Fan_Out
10:33:00,2023-02-03,ACC249062,ACC603542,3881.362239452717,UK pounds,US dollar,UK,UK,Cheque,1.0,Normal_Small_Fan_Out
19:19:23,2022-05-28,ACC267832,ACC717479,-5129.662238822309,UK pounds,UK pounds,UK,UK,Credit card,1.0,Normal_Small_Fan_Out
15:44:37,2022-10-07,2294025022.0,5858369125.0,8757.76,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
16:15:34,2022-10-07,2403186083.0,6137051251.0,2798.55,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Group
12:01:37,2022-10-07,5982914936.0,5903480509.0,7911.36,UK pounds,Euro,UK,Italy,Cross-border,0.0,Normal_Fan_Out
12:50:48,2022-10-07,4500376293.0,5816939465.0,15612.65,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
15:13:12,2022-10-07,3168051873.0,6883932008.0,10247.7,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
14:53:00,2022-10-07,7385004663.0,5109756158.0,1004.57,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Group
12:27:52,2022-10-07,59951361.0,5716715936.0,902.88,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:02:21,2022-10-07,5909936132.0,8413455065.0,3566.25,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
09:31:11,2022-02-17,ACC820749,ACC469377,14620.395518699152,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
15:22:17,2022-10-07,8730244405.0,7080357663.0,6782.5,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
10:37:30,2022-10-07,3967122805.0,1493436023.0,5300.52,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
16:31:39,2022-10-07,1857957412.0,6542880377.0,766.82,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
00:52:30,2023-08-28,ACC772531,ACC941734,372.0066829639536,UK pounds,UK pounds,Japan,USA,Credit card,1.0,Normal_Small_Fan_Out
03:38:54,2022-12-27,ACC873324,ACC740539,-4371.997762713613,UK pounds,US dollar,UK,USA,Credit card,1.0,Normal_Small_Fan_Out
13:27:21,2022-10-07,327970244.0,2748382827.0,892.51,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
14:13:21,2022-10-07,5801455343.0,7615208114.0,15242.38,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
11:28:38,2022-10-07,8112335922.0,3748279258.0,4509.96,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
00:53:09,2023-10-08,ACC479977,ACC392717,-943.9637898364426,UK pounds,Naira,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
13:53:01,2022-10-07,3283834928.0,6553917535.0,227.29,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
16:54:02,2022-10-07,5936713526.0,7160736915.0,13965.22,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
13:58:26,2022-10-07,9583093659.0,9114092471.0,192.95,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
03:56:56,2022-01-11,ACC119292,ACC475899,13650.521964383148,UK pounds,UK pounds,UK,UK,Cash Deposit,1.0,Normal_Small_Fan_Out
11:02:44,2022-10-07,3682462176.0,5691150723.0,294.75,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
06:07:33,2023-06-26,ACC961073,ACC212143,-5279.590246330136,UK pounds,UK pounds,Japan,UK,Debit card,1.0,Normal_Small_Fan_Out
19:29:39,2023-12-30,ACC440475,ACC138414,10521.729957982448,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
01:36:53,2022-10-17,ACC445872,ACC563205,526.8327074364915,UK pounds,US dollar,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
16:40:22,2022-10-07,6483595787.0,7526409575.0,79.92,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0.0,Normal_Cash_Withdrawal
12:24:43,2022-10-07,4129558787.0,3099700449.0,789.93,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
11:26:41,2022-10-07,7501327339.0,6357364082.0,5653.43,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
11:42:59,2022-10-07,2477803987.0,2666796887.0,55652.05,UK pounds,Albanian lek,UK,Albania,Cross-border,0.0,Normal_Mutual
15:18:51,2022-10-07,4943302708.0,3404343893.0,799.08,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
11:05:54,2022-10-07,6238319034.0,1606853336.0,2599.77,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
16:00:01,2022-10-07,1078784207.0,8673917867.0,8565.08,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
15:46:32,2022-10-07,7823743088.0,5624899477.0,3810.89,Indian rupee,UK pounds,India,UK,Cross-border,0.0,Normal_Small_Fan_Out
12:46:12,2022-10-07,9734083970.0,7577540230.0,7232.34,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
21:17:27,2023-02-08,ACC497031,ACC353802,-4369.697475916458,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
09:20:41,2022-06-21,ACC718803,ACC545738,-880.3548936078978,UK pounds,UK pounds,UK,USA,Cross-border,1.0,Normal_Small_Fan_Out
22:38:37,2022-02-23,ACC292919,ACC722132,12913.103234755505,UK pounds,US dollar,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
15:21:27,2022-10-07,7267233412.0,9573183116.0,5210.22,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
10:35:37,2022-10-07,2188890133.0,3938416782.0,15459.46,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:03:58,2022-10-07,7421451752.0,2755709071.0,5881.57,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
13:26:31,2022-10-07,2365007895.0,2695185687.0,7997.16,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
12:14:21,2022-10-07,5338301445.0,1599151567.0,4276.2,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
05:31:38,2023-04-03,ACC786467,ACC989176,3753.6288204208777,Yen,UK pounds,UK,UK,Cash Withdrawal,1.0,Normal_Small_Fan_Out
13:24:24,2022-10-07,3580636597.0,5103043844.0,7609.69,UK pounds,Naira,UK,Nigeria,Cross-border,0.0,Normal_Fan_In
12:28:30,2022-10-07,6127911143.0,9701749283.0,4715.67,Euro,Turkish lira,Spain,Turkey,Cross-border,0.0,Normal_Small_Fan_Out
14:22:32,2022-10-07,3510078932.0,1625701030.0,6301.35,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
14:29:02,2022-10-07,6104235596.0,4020720908.0,4919.86,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
12:46:38,2022-10-07,2365007895.0,5832927076.0,9897.61,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
15:54:43,2022-10-07,9386862506.0,1794985836.0,27094.4,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
15:23:21,2023-07-06,ACC952035,ACC247055,9964.698220883416,UK pounds,US dollar,UK,Mexico,Cash Deposit,1.0,Normal_Small_Fan_Out
16:25:12,2022-10-07,5648718332.0,6444220418.0,11349.17,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
13:06:14,2022-10-07,2745587504.0,7108024722.0,15705.57,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
11:17:08,2022-10-07,8201605808.0,9600420220.0,7261.89,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
16:37:59,2022-10-07,7234975798.0,6384520073.0,4293.11,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
12:41:46,2022-10-07,3614082527.0,7590986319.0,5451.84,UK pounds,Euro,UK,Spain,Cross-border,0.0,Normal_Fan_Out
15:22:38,2022-10-07,8494600637.0,9296204139.0,3303.84,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Group
16:47:45,2022-10-07,8876576612.0,8518184956.0,11971.29,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
14:48:38,2022-10-07,6541552727.0,7752965423.0,11325.9,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
07:56:16,2023-08-13,ACC562175,ACC421321,-3479.6781034015576,Yen,Naira,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
15:04:57,2022-10-07,6904668523.0,9440622206.0,7647.67,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
11:14:12,2023-03-06,ACC598676,ACC243891,-884.3758228010302,UK pounds,Mexican Peso,UK,UK,Cheque,1.0,Normal_Small_Fan_Out
14:59:41,2022-10-07,8203229522.0,8818164834.0,4728.72,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
14:16:46,2022-10-07,8539953506.0,9855504386.0,1261.95,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Group
15:50:06,2022-10-07,7698046407.0,4306048142.0,11875.58,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Group
13:23:17,2022-10-07,5002785238.0,1983187467.0,1809.12,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
16:46:56,2022-10-07,4339554565.0,3679625482.0,3772.57,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
13:05:52,2022-10-07,1239577273.0,4336977506.0,8030.74,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
15:05:15,2022-10-07,5083667611.0,6646502650.0,20856.08,UK pounds,Euro,UK,France,Cross-border,0.0,Normal_Fan_In
15:05:53,2022-02-21,ACC552494,ACC188901,-4606.162777907922,Yen,UK pounds,UK,Mexico,Cross-border,1.0,Normal_Small_Fan_Out
16:40:43,2022-10-07,5763331194.0,8341306802.0,7140.82,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
11:07:54,2022-10-07,7385540908.0,2714399420.0,23282.12,Yen,UK pounds,Japan,UK,Cross-border,0.0,Normal_Small_Fan_Out
14:34:08,2022-10-07,7580090372.0,5697032513.0,938.58,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
11:08:42,2022-10-07,9261836642.0,7080357663.0,13679.33,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
11:50:33,2022-10-07,1378784400.0,8436759372.0,6156.57,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
14:39:16,2023-09-08,ACC281132,ACC842575,5233.449054936577,UK pounds,UK pounds,UK,USA,Cross-border,1.0,Normal_Small_Fan_Out
14:31:59,2022-10-07,7501327339.0,2814280916.0,9446.69,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
00:26:53,2023-07-29,ACC351830,ACC453626,2077.303526902951,UK pounds,UK pounds,UK,Mexico,Cash Deposit,1.0,Normal_Small_Fan_Out
14:30:47,2022-10-07,4842221383.0,1341117067.0,145.59,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
16:03:49,2022-10-07,4724128387.0,7080357663.0,13927.24,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
14:30:50,2022-10-07,4561016112.0,304781908.0,173.87,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
10:35:28,2022-03-09,ACC905491,ACC990060,10898.621628454795,UK pounds,Naira,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
11:33:40,2022-04-14,ACC351681,ACC765822,2218.987170655208,UK pounds,US dollar,Japan,India,Cross-border,1.0,Normal_Small_Fan_Out
16:28:23,2022-10-07,6841411292.0,4832441414.0,517.45,UK pounds,Mexican Peso,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
14:25:35,2022-10-07,3154318722.0,881351237.0,22912.47,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0.0,Normal_Small_Fan_Out
16:06:35,2022-10-07,6541552727.0,8678069851.0,4720.18,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
14:13:52,2022-10-07,5027255141.0,4270865741.0,6270.56,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
12:28:58,2022-10-07,8263217169.0,8598564263.0,5060.23,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
15:06:13,2022-10-07,8121014003.0,1316458123.0,6424.07,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0.0,Normal_Fan_In
14:26:45,2022-10-07,7421451752.0,804519509.0,6125.8,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
10:37:29,2022-10-07,2797271466.0,5914713322.0,10918.76,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
12:53:37,2022-10-07,8730244405.0,7080357663.0,6687.57,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_In
15:52:32,2022-10-07,3279179893.0,1320927231.0,4852.23,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
15:09:00,2022-10-07,7421451752.0,887047763.0,11434.32,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
22:47:47,2022-04-23,ACC216795,ACC545389,-2975.2812134963306,UK pounds,US dollar,UK,Nigeria,Cash Withdrawal,1.0,Normal_Small_Fan_Out
22:10:49,2022-07-18,ACC553121,ACC221138,5600.602013563883,UK pounds,Mexican Peso,UK,Mexico,Cash Deposit,1.0,Normal_Small_Fan_Out
11:41:31,2022-10-07,7333920669.0,6955344555.0,11490.01,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Plus_Mutual
11:31:39,2022-10-07,8952177221.0,4269977194.0,7387.01,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
14:04:05,2022-10-07,8456279067.0,2341493832.0,7897.54,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
05:32:38,2023-09-02,ACC237716,ACC379634,4071.7697637986566,UK pounds,Naira,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
10:39:50,2022-10-07,5931838828.0,8407065812.0,16594.14,UK pounds,Turkish lira,UK,Turkey,Cross-border,0.0,Normal_Periodical
13:49:15,2022-10-07,2652335863.0,903833222.0,236.45,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
15:23:21,2023-10-16,ACC398197,ACC375801,-1867.9156588250044,UK pounds,UK pounds,UK,Nigeria,Debit card,1.0,Normal_Small_Fan_Out
15:52:04,2022-10-07,3987427708.0,2908629351.0,7792.52,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
16:26:01,2022-10-07,5021785800.0,4065028145.0,4406.27,UK pounds,Euro,UK,Austria,Cross-border,0.0,Normal_Fan_Out
07:40:28,2023-05-12,ACC492602,ACC678604,-7207.479685724559,UK pounds,UK pounds,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
15:36:56,2022-10-07,8651814274.0,2354611546.0,948.99,UK pounds,UK pounds,UK,UK,Cash Deposit,0.0,Normal_Cash_Deposits
16:15:10,2022-10-07,3023037899.0,5103043844.0,31372.31,UK pounds,Naira,UK,Nigeria,Cross-border,0.0,Normal_Fan_In
15:45:17,2022-10-07,9605418293.0,1568951211.0,1268.74,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
13:27:39,2022-10-07,3697918511.0,7160736915.0,6648.65,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
11:21:52,2022-10-07,4344174806.0,8120048129.0,5666.45,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
22:07:27,2022-06-21,ACC424490,ACC788959,5654.402246495891,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
15:19:52,2022-10-07,7758268667.0,8969112643.0,13599.31,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
12:26:38,2022-10-07,2793918649.0,7198494429.0,12206.81,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
09:05:36,2022-05-07,ACC692825,ACC650919,-3610.149917620921,UK pounds,Indian rupee,Japan,USA,Cross-border,1.0,Normal_Small_Fan_Out
06:40:21,2022-03-09,ACC603056,ACC942219,-4664.318836009398,UK pounds,US dollar,UK,USA,Cash Withdrawal,1.0,Normal_Small_Fan_Out
15:44:29,2022-10-07,7669236826.0,5112224952.0,9656.57,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
11:44:40,2023-02-02,ACC827540,ACC728874,-2303.45462623018,UK pounds,UK pounds,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
07:24:32,2023-11-23,ACC930159,ACC355243,-619.3080527551356,UK pounds,Naira,UK,Nigeria,Cross-border,1.0,Normal_Small_Fan_Out
12:06:26,2022-10-07,2365007895.0,2166082350.0,4757.77,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
11:54:24,2022-10-07,9302522864.0,5466123934.0,8454.24,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_In
22:09:06,2023-03-19,ACC602748,ACC117500,4912.440864164513,UK pounds,UK pounds,UK,USA,Cash Withdrawal,1.0,Normal_Small_Fan_Out
13:54:15,2022-10-07,6929600685.0,7336468158.0,1353.81,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
14:28:47,2022-10-07,5452849099.0,4336977506.0,8557.07,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
19:17:17,2022-11-11,ACC896262,ACC711170,13838.066324104344,UK pounds,Indian rupee,UK,USA,Cross-border,1.0,Normal_Small_Fan_Out
11:31:20,2022-10-07,4977123092.0,6636084525.0,4161.78,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Group
14:25:35,2022-10-07,7529394612.0,2021121305.0,872.74,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
14:06:41,2022-09-11,ACC921582,ACC393995,562.2476303125604,UK pounds,US dollar,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
10:54:13,2022-10-07,3510078932.0,1625701030.0,6302.88,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
13:07:59,2022-08-13,ACC793146,ACC373102,2589.626433413292,UK pounds,UK pounds,UK,USA,Debit card,1.0,Normal_Small_Fan_Out
16:38:38,2022-10-07,2016577452.0,5896180453.0,48420.49,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
12:56:42,2022-10-07,7977273130.0,5108832090.0,16744.06,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Small_Fan_Out
16:27:20,2022-10-07,3296886129.0,5684022067.0,587.3,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
10:43:04,2022-10-07,7394937898.0,4144650873.0,403.92,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Small_Fan_Out
16:46:49,2022-10-07,5021785800.0,9199525861.0,6614.88,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
03:07:54,2022-03-23,ACC777289,ACC727781,9871.381133734483,UK pounds,Indian rupee,UK,India,Cheque,1.0,Normal_Small_Fan_Out
16:29:50,2022-10-07,9599009457.0,8900742620.0,6181.0,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0.0,Normal_Fan_Out
10:18:55,2023-09-02,ACC883694,ACC876528,14010.912713472651,UK pounds,UK pounds,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
13:49:21,2022-10-07,4995379766.0,1431561040.0,5932.87,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_In
14:41:43,2022-10-07,8389148416.0,3487686607.0,8333.04,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Fan_Out
15:58:22,2022-10-07,4882017214.0,5154075266.0,320.36,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
02:48:35,2022-12-03,ACC616959,ACC966215,-4658.421357060693,UK pounds,UK pounds,UK,UK,Credit card,1.0,Normal_Small_Fan_Out
16:12:54,2022-10-07,8987848252.0,1896020736.0,5759.18,UK pounds,UK pounds,UK,UK,Debit card,0.0,Normal_Fan_Out
13:01:39,2022-10-07,9152139918.0,195951043.0,1560.99,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
11:06:42,2022-10-07,9393500566.0,8793249496.0,17865.65,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Small_Fan_Out
18:30:49,2023-04-16,ACC392447,ACC265190,1481.7230419009056,UK pounds,UK pounds,UK,USA,Cross-border,1.0,Normal_Small_Fan_Out
12:34:50,2022-10-07,5793273539.0,2710108791.0,8727.06,UK pounds,UK pounds,UK,UK,Cheque,0.0,Normal_Group
01:01:34,2022-09-19,ACC917407,ACC926838,9259.85520175508,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
14:17:32,2022-10-07,3510078932.0,8841984234.0,8144.6,UK pounds,UK pounds,UK,UK,Credit card,0.0,Normal_Fan_Out
13:03:53,2022-10-07,7126621709.0,3020817875.0,5548.18,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Small_Fan_Out
19:42:03,2022-04-06,ACC457535,ACC716280,4083.667934110103,UK pounds,UK pounds,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
17:08:02,2023-09-13,ACC921344,ACC833695,1938.9030831059663,UK pounds,UK pounds,UK,UK,Cross-border,1.0,Normal_Small_Fan_Out
01:09:43,2023-07-30,ACC703933,ACC995679,7626.937260769559,UK pounds,Naira,UK,UK,Debit card,1.0,Normal_Small_Fan_Out
12:49:49,2022-10-07,2547342518.0,8518184956.0,19927.95,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_In
15:26:28,2022-10-07,5982914936.0,4409725873.0,8201.27,UK pounds,UK pounds,UK,UK,ACH,0.0,Normal_Fan_Out
